timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-22T12:37:12,Java_beadsort_QwenQwq32b.log,e6ed37ee-3549-4590-822e-6b88a01345e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1244765129995357,7.881477300795482e-08,6.331698334789372e-07,20.42055648609456,0,2.86547327041626,7.032255625871731e-07,0.0,9.816107474103721e-08,8.013866373282102e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:17,Java_beadsort_llama318bInstant.log,68d597ee-70f3-4a52-b56d-967fa747ebdf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1172904230006679,7.289415214301181e-08,6.214842634048365e-07,19.983652194695573,0,2.86547327041626,6.489721858446429e-07,0.0,9.221372686341224e-08,7.411859127080551e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:23,Java_beadsort_MistralSaba24b.log,b3190b98-bded-402a-88b9-5e440cdc05ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1308735080001497,8.90036939497118e-08,6.800741823899911e-07,22.36654803073177,0,2.86547327041626,8.02966753483958e-07,0.0,1.0202057670792992e-07,9.04987330191888e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:29,Java_beadsort_MetalLlamaLlama4Maverick17b128eInstruct.log,a706bc6c-34e2-459d-8e24-6820fe175ed2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4015423700002429,2.567932471060212e-07,6.395171874536324e-07,20.5952704867784,0,2.86547327041626,2.292900445420576e-06,0.0,3.181668574836133e-07,2.611067302904189e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:35,Java_beadsort_Llama3370bVersatile.log,445a493d-b7ab-4f3f-8db8-e950ad229c4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0760830199997144,5.2880976141853654e-08,6.950430745526676e-07,22.78944018367516,0,2.86547327041626,4.781078824789287e-07,0.0,5.958455805726557e-08,5.376924405361943e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:40,Java_beadsort_deepseekr1distillllama70b.log,d48b97f2-7970-40f4-ac63-e5b5a88b0e32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0962337359997036,6.087286136771523e-08,6.325521994480469e-07,20.50343902706613,0,2.86547327041626,5.440934908243489e-07,0.0,7.486023846059052e-08,6.189537292849394e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:46,Java_beadsort_MetaLlama4Scout17b16eInstruct.log,4c068878-ebb2-4bd0-84f0-b7839617c662,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1030292870000266,6.44660418710659e-08,6.257059885413863e-07,20.134889902528908,0,2.86547327041626,5.742718483039977e-07,0.0,8.121725031586123e-08,6.554890986198589e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:51,Java_beadsort_llama-guard-3-8b.log,3cbacba2-23c4-4cbe-bb52-e70647efd031,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1059906469999987,6.704819322118458e-08,6.325859414858122e-07,20.380321670272448,0,2.86547327041626,5.980927006987713e-07,0.0,8.365164815615786e-08,6.817443488549291e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:37:57,Java_bellman-ford_llama3370bVersatile.log,74c8f00c-a503-4af0-879a-e15e43b053da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.112664094000138,7.021594471679249e-08,6.232326753251705e-07,20.063118243207484,0,2.86547327041626,6.251516112346089e-07,0.0,8.880235546316306e-08,7.13953966697772e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:38:04,Java_bellman-ford_Gemma29bIt.log,52222588-d43f-4bf2-bee1-a2eccf9c053c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1118279279999114,7.311492537104357e-08,6.538163290578132e-07,21.300364278910084,0,2.86547327041626,6.564827474131452e-07,0.0,8.69479819463087e-08,7.434307293594538e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
