timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-29T08:48:13,codecarbon,9f7629f0-1587-4cca-ba9e-afa1e68138c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2696068999939598,5.542689863480313e-06,4.3656740235947695e-06,150.0,0.0,10.0,5.285117499928068e-05,0,3.5067566666435195e-06,5.6357931665924194e-05,Brazil,BRA,pernambuco,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.1,12,AMD Ryzen 5 5500U with Radeon Graphics,,,-36.5162,-8.9317,5.864982604980469,machine,N,1.0
